Age,Gender,EducationLevel,JobTitle,YearsOfExperience,Salary
36,Male,Master's,Full Stack Engineer,13,147326
36,Male,Master's,Full Stack Engineer,13,146508
36,Male,Master's,Full Stack Engineer,13,146508
36,Female,Master's,Senior Software Engineer,13,140010
36,Male,Master's,Full Stack Engineer,13,147326
36,Male,Master's,Full Stack Engineer,13,146508
36,Male,Master's,Full Stack Engineer,13,146508
36,Female,Master's,Senior Software Engineer,13,140010
36,Male,Master's,Full Stack Engineer,13,147326
36,Female,Master's,Full Stack Engineer,13,144647
38,Female,Bachelor's,Senior Project Engineer,13,131860
36,Male,Bachelor's,Senior Software Engineer,13,135378
42,Male,PhD,Data Scientist,13,140000
42,Male,PhD,Data Scientist,13,140000
42,Male,PhD,Data Scientist,13,140000
42,Male,PhD,Data Scientist,13,140000
42,Male,PhD,Data Scientist,13,140000
42,Male,PhD,Data Scientist,13,140000
42,Male,PhD,Data Scientist,13,140000
41,Male,PhD,Data Scientist,13,140000
41,Male,PhD,Data Scientist,13,140000
41,Male,PhD,Data Scientist,13,140000
41,Male,PhD,Data Scientist,13,140000
41,Male,PhD,Data Scientist,13,140000
41,Male,PhD,Data Scientist,13,140000
41,Male,PhD,Data Scientist,13,140000
41,Male,PhD,Data Scientist,13,138000
38,Male,Bachelor's,Product Manager,13,160000
38,Male,Bachelor's,Product Manager,13,160000
38,Male,Bachelor's,Product Manager,13,160000
38,Male,Bachelor's,Product Manager,13,160000
37,Male,Bachelor's,Product Manager,13,160000
37,Male,Bachelor's,Product Manager,13,160000
37,Male,Bachelor's,Product Manager,13,160000
37,Male,Bachelor's,Product Manager,13,160000
40,Female,Master's,Project Manager,14,130000
42,Male,Master's,Project Engineer,14,115000
41,Female,Master's,Senior Marketing Analyst,14,100000
44,Male,Bachelor's,Senior Software Engineer,14,130000
44,Male,Bachelor's,Senior Software Engineer,14,130000
41,Male,Bachelor's,Senior Product Manager,14,150000
41,Male,Bachelor's,Senior Product Manager,14,150000
37,Male,PhD,Product Manager,14,195000
37,Male,PhD,Product Manager,14,195000
37,Male,PhD,Product Manager,14,195000
37,Male,PhD,Product Manager,14,195000
37,Male,PhD,Product Manager,14,195000
42,Male,PhD,Full Stack Engineer,14,180000
41,Female,PhD,Software Engineer Manager,14,185000
47,Male,PhD,Senior Software Engineer,14,175000
42,Male,PhD,Senior Software Engineer,14,170000
54,Female,PhD,Software Engineer Manager,14,190000
47,Male,PhD,Software Engineer Manager,14,175000
45,Male,PhD,Senior Project Engineer,14,185000
47,Female,PhD,Senior Software Engineer,14,170000
42,Male,PhD,Software Engineer Manager,14,180000
45,Male,PhD,Senior Project Engineer,14,185000
46,Female,PhD,Software Engineer Manager,14,180000
42,Male,PhD,Senior Project Engineer,14,175000
46,Male,PhD,Software Engineer Manager,14,180000
45,Male,PhD,Senior Project Engineer,14,185000
47,Female,PhD,Senior Software Engineer,14,170000
41,Female,PhD,Software Engineer Manager,14,185000
42,Male,PhD,Senior Software Engineer,14,170000
46,Male,PhD,Software Engineer Manager,14,180000
42,Male,PhD,Senior Software Engineer,14,170000
42,Male,PhD,Senior Software Engineer,14,170000
42,Male,PhD,Senior Software Engineer,14,170000
46,Male,PhD,Software Engineer Manager,14,180000
42,Male,PhD,Senior Software Engineer,14,170000
46,Male,PhD,Software Engineer Manager,14,180000
45,Male,PhD,Senior Project Engineer,14,185000
46,Male,PhD,Software Engineer Manager,14,180000
42,Male,PhD,Senior Software Engineer,14,170000
42,Male,PhD,Senior Software Engineer,14,170000
42,Male,PhD,Senior Software Engineer,14,170000
42,Male,PhD,Senior Software Engineer,14,170000
42,Male,PhD,Senior Software Engineer,14,170000
42,Male,PhD,Senior Software Engineer,14,170000
41,Female,PhD,Software Engineer Manager,14,180000
46,Male,PhD,Senior Project Engineer,14,180000
46,Male,PhD,Senior Project Engineer,14,180000
46,Male,PhD,Senior Project Engineer,14,180000
46,Male,PhD,Senior Project Engineer,14,180000
46,Male,PhD,Senior Project Engineer,14,180000
46,Male,PhD,Senior Project Engineer,14,180000
43,Female,PhD,Senior Project Engineer,14,190000
42,Male,PhD,Software Engineer Manager,14,190000
42,Male,PhD,Software Engineer Manager,14,190000
42,Male,PhD,Software Engineer Manager,14,190000
42,Male,PhD,Software Engineer Manager,14,190000
42,Male,PhD,Software Engineer Manager,14,190000
42,Male,PhD,Software Engineer Manager,14,190000
42,Male,PhD,Software Engineer Manager,14,190000
42,Male,PhD,Software Engineer Manager,14,190000
42,Male,PhD,Software Engineer Manager,14,190000
44,Female,PhD,Senior Project Engineer,14,190000
43,Female,PhD,Senior Project Engineer,14,190000
43,Female,PhD,Senior Project Engineer,14,190000
43,Female,PhD,Senior Project Engineer,14,190000
43,Female,PhD,Senior Project Engineer,14,190000
43,Female,PhD,Senior Project Engineer,14,190000
43,Female,PhD,Senior Project Engineer,14,190000
43,Female,PhD,Senior Project Engineer,14,190000
43,Female,PhD,Senior Project Engineer,14,190000
43,Female,PhD,Senior Project Engineer,14,190000
43,Female,PhD,Senior Project Engineer,14,190000
43,Female,PhD,Senior Project Engineer,14,190000
43,Female,PhD,Senior Project Engineer,14,190000
43,Female,PhD,Senior Project Engineer,14,190000
41,Male,Master's,Software Engineer Manager,14,180000
43,Female,PhD,Senior Project Engineer,14,190000
43,Female,PhD,Senior Project Engineer,14,190000
43,Female,PhD,Senior Project Engineer,14,190000
41,Male,Master's,Software Engineer Manager,14,180000
43,Female,PhD,Senior Project Engineer,14,190000
43,Female,PhD,Senior Project Engineer,14,190000
43,Female,PhD,Senior Project Engineer,14,190000
42,Male,Master's,Product Manager,14,180000
42,Male,Master's,Product Manager,14,180000
42,Male,Master's,Product Manager,14,180000
42,Male,Master's,Product Manager,14,180000
42,Male,Master's,Product Manager,14,180000
42,Male,Master's,Product Manager,14,180000
42,Male,Master's,Product Manager,14,180000
37,Other,Master's,Full Stack Engineer,14,161393
36,Male,Bachelor's,Senior Project Engineer,14,119224
39,Male,Master's,Software Engineer Manager,14,142360
37,Other,Master's,Full Stack Engineer,14,161393
36,Male,Bachelor's,Senior Project Engineer,14,119224
39,Male,Master's,Software Engineer Manager,14,142360
36,Male,Bachelor's,Front end Developer,14,139095
42,Female,Master's,Full Stack Engineer,14,163558
39,Female,Master's,Senior Software Engineer,14,135853
42,Male,Master's,Product Manager,14,180000
42,Male,Master's,Product Manager,14,180000
42,Male,Master's,Product Manager,14,180000
42,Male,Master's,Product Manager,14,180000
42,Male,Master's,Product Manager,14,180000
42,Male,Master's,Product Manager,14,180000
42,Female,Master's,Full Stack Engineer,14,163978
38,Male,Bachelor's,Back end Developer,14,136449
38,Male,Bachelor's,Back end Developer,14,136449
42,Female,Master's,Full Stack Engineer,14,163978
38,Male,Bachelor's,Back end Developer,14,136449
38,Male,Bachelor's,Back end Developer,14,136449
42,Female,Master's,Full Stack Engineer,14,163978
36,Female,Master's,Senior Software Engineer,14,141090
38,Male,Master's,Senior Software Engineer,14,147708
42,Male,Master's,Product Manager,14,180000
42,Male,Master's,Product Manager,14,180000
42,Male,Master's,Product Manager,14,180000
42,Male,Master's,Product Manager,14,180000
42,Male,Master's,Product Manager,14,180000
42,Male,Master's,Product Manager,14,180000
42,Male,Master's,Product Manager,14,180000
42,Male,Master's,Product Manager,14,180000
42,Male,Master's,Product Manager,14,180000
42,Male,Master's,Product Manager,14,180000
42,Male,Master's,Product Manager,14,180000
42,Male,Master's,Product Manager,14,180000
42,Male,Master's,Product Manager,14,180000
42,Male,Master's,Product Manager,14,180000
42,Male,Master's,Product Manager,14,180000
42,Male,PhD,Data Scientist,14,140000
42,Male,PhD,Data Scientist,14,140000
42,Male,PhD,Data Scientist,14,140000
42,Male,PhD,Data Scientist,14,140000
42,Male,PhD,Data Scientist,14,140000
42,Male,PhD,Data Scientist,14,140000
42,Male,PhD,Data Scientist,14,140000
42,Male,PhD,Data Scientist,14,140000
45,Female,PhD,Senior Product Designer,15,150000
43,Male,Bachelor's,Senior Project Manager,15,120000
45,Female,PhD,Senior Product Designer,15,150000
44,Female,PhD,Senior Product Designer,15,150000
44,Female,PhD,Senior Product Designer,15,150000
43,Female,PhD,Senior Data Scientist,15,150000
44,Female,PhD,Senior Business Analyst,15,150000
44,Female,PhD,Senior Business Analyst,15,150000
44,Female,PhD,Senior Business Analyst,15,150000
43,Male,Master's,Data Scientist,15,198000
49,Male,PhD,Software Engineer Manager,15,185000
49,Male,PhD,Senior Project Engineer,15,185000
47,Male,PhD,Software Engineer Manager,15,180000
45,Male,PhD,Software Engineer Manager,15,185000
47,Male,PhD,Senior Software Engineer,15,180000
49,Male,PhD,Software Engineer Manager,15,185000
49,Male,PhD,Software Engineer Manager,15,185000
49,Male,PhD,Software Engineer Manager,15,185000
49,Male,PhD,Software Engineer Manager,15,185000
49,Male,PhD,Software Engineer Manager,15,185000
49,Male,PhD,Software Engineer Manager,15,185000
49,Male,PhD,Software Engineer Manager,15,185000
49,Male,PhD,Software Engineer Manager,15,185000
49,Male,PhD,Software Engineer Manager,15,185000
49,Male,PhD,Software Engineer Manager,15,185000
49,Male,PhD,Software Engineer Manager,15,185000
49,Male,PhD,Software Engineer Manager,15,185000
49,Male,PhD,Software Engineer Manager,15,185000
49,Male,PhD,Software Engineer Manager,15,185000
49,Male,PhD,Software Engineer Manager,15,185000
49,Male,PhD,Software Engineer Manager,15,185000
49,Male,PhD,Software Engineer Manager,15,185000
49,Male,PhD,Software Engineer Manager,15,185000
49,Male,PhD,Software Engineer Manager,15,185000
49,Male,PhD,Software Engineer Manager,15,185000
46,Male,PhD,Senior Project Engineer,15,180000
46,Male,PhD,Senior Project Engineer,15,180000
46,Male,PhD,Senior Project Engineer,15,180000
46,Male,PhD,Senior Project Engineer,15,180000
46,Male,PhD,Senior Project Engineer,15,180000
46,Male,PhD,Senior Project Engineer,15,180000
46,Male,PhD,Senior Project Engineer,15,180000
46,Male,PhD,Senior Project Engineer,15,180000
46,Male,PhD,Senior Project Engineer,15,180000
46,Male,PhD,Senior Project Engineer,15,180000
43,Male,PhD,Senior Project Engineer,15,180000
44,Male,PhD,Senior Data Scientist,15,180000
39,Female,Master's,Senior Software Engineer,15,134641
39,Female,Master's,Senior Software Engineer,15,134641
38,Male,Master's,Full Stack Engineer,15,170995
38,Female,PhD,Software Engineer Manager,15,144496
41,Male,Master's,Senior Project Engineer,15,143705
41,Male,PhD,Data Scientist,15,190000
38,Male,Master's,Full Stack Engineer,15,171652
38,Female,PhD,Software Engineer Manager,15,145052
38,Male,Master's,Full Stack Engineer,15,171652
38,Female,PhD,Software Engineer Manager,15,145052
38,Male,Master's,Full Stack Engineer,15,171652
38,Female,PhD,Software Engineer Manager,15,145052
41,Male,PhD,Software Engineer Manager,15,148727
38,Male,Master's,Senior Software Engineer,15,148437
43,Male,PhD,Data Scientist,15,150000
44,Male,PhD,Data Scientist,15,150000
44,Male,PhD,Data Scientist,15,150000
44,Male,PhD,Data Scientist,15,150000
44,Male,PhD,Data Scientist,15,150000
44,Male,PhD,Data Scientist,15,150000
44,Male,PhD,Data Scientist,15,150000
44,Male,PhD,Data Scientist,15,150000
44,Male,PhD,Data Scientist,15,150000
44,Male,PhD,Data Scientist,15,150000
40,Male,PhD,Data Scientist,15,150000
40,Male,PhD,Data Scientist,15,150000
40,Male,PhD,Data Scientist,15,150000
40,Male,PhD,Data Scientist,15,150000
40,Male,PhD,Data Scientist,15,150000
40,Male,PhD,Data Scientist,15,150000
40,Male,PhD,Data Scientist,15,150000
40,Male,PhD,Data Scientist,15,150000
41,Male,PhD,Data Scientist,15,155000
41,Male,PhD,Data Scientist,15,157000
41,Male,PhD,Data Scientist,15,157000
41,Male,PhD,Data Scientist,15,157000
41,Male,PhD,Data Scientist,15,157000
41,Male,PhD,Data Scientist,15,157000
41,Male,PhD,Data Scientist,15,157000
41,Male,PhD,Data Scientist,15,157000
41,Male,PhD,Data Scientist,15,157000
42,Female,PhD,Senior Data Scientist,16,150000
43,Male,Bachelor's,Senior Project Manager,16,140000
45,Male,Master's,Senior Software Developer,16,140000
45,Male,PhD,Senior Data Engineer,16,150000
44,Male,PhD,Senior Data Scientist,16,160000
45,Male,PhD,Senior Data Engineer,16,150000
44,Female,PhD,Senior Data Engineer,16,160000
44,Female,PhD,Senior Data Scientist,16,160000
44,Female,PhD,Senior Data Engineer,16,160000
50,Male,PhD,Senior Project Engineer,16,195000
50,Female,PhD,Software Engineer Manager,16,190000
50,Female,PhD,Software Engineer Manager,16,185000
48,Male,PhD,Senior Project Engineer,16,190000
57,Male,PhD,Software Engineer Manager,16,195000
48,Male,PhD,Senior Project Engineer,16,190000
50,Female,PhD,Software Engineer Manager,16,190000
54,Male,PhD,Software Engineer Manager,16,190000
52,Female,PhD,Software Engineer Manager,16,190000
50,Female,PhD,Software Engineer Manager,16,190000
48,Male,PhD,Senior Project Engineer,16,190000
48,Male,PhD,Senior Project Engineer,16,190000
50,Male,PhD,Software Engineer Manager,16,190000
54,Male,PhD,Software Engineer Manager,16,190000
48,Male,PhD,Senior Project Engineer,16,190000
54,Male,PhD,Software Engineer Manager,16,190000
47,Male,PhD,Senior Project Engineer,16,190000
54,Male,PhD,Software Engineer Manager,16,190000
51,Male,PhD,Software Engineer Manager,16,190000
48,Male,PhD,Senior Project Engineer,16,190000
51,Male,PhD,Software Engineer Manager,16,190000
48,Male,PhD,Senior Project Engineer,16,190000
50,Male,PhD,Software Engineer Manager,16,190000
54,Male,PhD,Software Engineer Manager,16,190000
48,Male,PhD,Senior Project Engineer,16,190000
48,Male,PhD,Senior Project Engineer,16,190000
48,Male,PhD,Senior Project Engineer,16,190000
48,Male,PhD,Senior Project Engineer,16,190000
46,Male,PhD,Senior Project Engineer,16,190000
54,Male,PhD,Software Engineer Manager,16,190000
51,Male,PhD,Software Engineer Manager,16,190000
48,Male,PhD,Senior Project Engineer,16,190000
48,Male,PhD,Senior Project Engineer,16,190000
48,Male,PhD,Senior Project Engineer,16,190000
48,Male,PhD,Senior Project Engineer,16,190000
48,Male,PhD,Senior Project Engineer,16,190000
48,Male,PhD,Senior Project Engineer,16,190000
47,Male,PhD,Senior Project Engineer,16,190000
47,Male,PhD,Senior Project Engineer,16,190000
47,Male,PhD,Senior Project Engineer,16,190000
47,Male,PhD,Senior Project Engineer,16,190000
47,Male,PhD,Senior Project Engineer,16,190000
47,Male,PhD,Senior Project Engineer,16,190000
48,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Senior Project Engineer,16,185000
45,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Software Engineer Manager,16,185000
47,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Senior Project Engineer,16,185000
46,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Senior Project Engineer,16,185000
46,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Senior Project Engineer,16,185000
46,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Senior Project Engineer,16,185000
46,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Senior Project Engineer,16,185000
46,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Senior Project Engineer,16,185000
46,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Senior Project Engineer,16,185000
46,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Senior Project Engineer,16,185000
46,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Senior Project Engineer,16,185000
46,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Senior Project Engineer,16,185000
46,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Senior Project Engineer,16,185000
46,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Senior Project Engineer,16,185000
46,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Senior Project Engineer,16,185000
46,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Senior Project Engineer,16,185000
44,Female,PhD,Senior Project Engineer,16,190000
46,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Senior Project Engineer,16,185000
46,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Senior Project Engineer,16,185000
46,Female,PhD,Senior Project Engineer,16,185000
44,Female,PhD,Senior Project Engineer,16,190000
46,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Senior Project Engineer,16,185000
46,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Senior Project Engineer,16,185000
41,Female,PhD,Director of Data Science,16,200000
41,Female,PhD,Director of Data Science,16,200000
41,Female,PhD,Director of Data Science,16,200000
41,Female,PhD,Director of Data Science,16,200000
41,Female,PhD,Director of Data Science,16,200000
41,Female,PhD,Director of Data Science,16,200000
40,Female,Master's,Senior Software Engineer,16,138032
42,Female,Master's,Senior Software Engineer,16,138286
40,Female,Master's,Senior Software Engineer,16,138032
42,Female,Master's,Senior Software Engineer,16,138286
40,Male,Master's,Software Engineer Manager,16,149748
41,Male,PhD,Senior Data Scientist,16,190000
41,Female,PhD,Director of Data Science,16,200000
41,Female,PhD,Director of Data Science,16,200000
41,Female,PhD,Director of Data Science,16,200000
41,Female,PhD,Director of Data Science,16,200000
41,Female,PhD,Director of Data Science,16,200000
41,Female,PhD,Director of Data Science,16,200000
40,Male,Master's,Software Engineer Manager,16,150301
40,Male,Master's,Software Engineer Manager,16,150301
40,Male,Master's,Software Engineer Manager,16,150301
42,Male,Bachelor's,Back end Developer,16,137489
38,Male,Master's,Software Engineer Manager,16,154990
41,Male,PhD,Software Engineer Manager,16,151310
41,Female,PhD,Senior Data Scientist,16,200000
41,Female,PhD,Director of Data Science,16,200000
41,Female,PhD,Director of Data Science,16,200000
41,Female,PhD,Director of Data Science,16,200000
41,Female,PhD,Director of Data Science,16,200000
41,Female,PhD,Director of Data Science,16,200000
41,Female,PhD,Director of Data Science,16,200000
41,Female,PhD,Director of Data Science,16,200000
41,Female,PhD,Director of Data Science,16,200000
41,Female,PhD,Director of Data Science,16,200000
41,Female,PhD,Director of Data Science,16,200000
41,Female,PhD,Director of Data Science,16,200000
41,Female,PhD,Director of Data Science,16,200000
41,Female,PhD,Director of Data Science,16,200000
44,Male,PhD,Data Scientist,16,160000
44,Male,PhD,Data Scientist,16,160000
44,Male,PhD,Data Scientist,16,160000
44,Male,PhD,Data Scientist,16,160000
44,Male,PhD,Data Scientist,16,160000
44,Male,PhD,Data Scientist,16,160000
44,Male,PhD,Data Scientist,16,160000
44,Male,PhD,Data Scientist,16,160000
43,Male,PhD,Data Scientist,16,160000
43,Male,PhD,Data Scientist,16,160000
43,Male,PhD,Data Scientist,16,160000
43,Male,PhD,Data Scientist,16,160000
43,Male,PhD,Data Scientist,16,160000
43,Male,PhD,Data Scientist,16,160000
43,Male,PhD,Data Scientist,16,160000
43,Male,PhD,Data Scientist,16,160000
45,Male,PhD,Data Scientist,16,160000
43,Male,PhD,Data Scientist,16,160000
43,Male,PhD,Data Scientist,16,160000
43,Male,PhD,Data Scientist,16,160000
43,Male,PhD,Data Scientist,16,160000
43,Male,PhD,Data Scientist,16,160000
43,Male,PhD,Data Scientist,16,160000
43,Male,PhD,Data Scientist,16,160000
43,Male,PhD,Data Scientist,16,160000
42,Male,PhD,Data Scientist,16,162000
43,Male,PhD,Data Scientist,16,162000
43,Male,PhD,Data Scientist,16,162000
43,Male,PhD,Data Scientist,16,162000
43,Male,PhD,Data Scientist,16,162000
43,Male,PhD,Data Scientist,16,162000
43,Male,PhD,Data Scientist,16,162000
43,Male,PhD,Data Scientist,16,162000
43,Male,PhD,Senior Engineer,17,140000
45,Male,PhD,Senior Data Analyst,17,155000
46,Male,PhD,Senior Data Analyst,17,160000
55,Male,PhD,Software Engineer Manager,17,190000
56,Male,PhD,Software Engineer Manager,17,195000
54,Male,PhD,Software Engineer Manager,17,195000
58,Male,PhD,Software Engineer Manager,17,200000
54,Male,PhD,Software Engineer Manager,17,195000
58,Female,PhD,Software Engineer Manager,17,195000
56,Male,PhD,Software Engineer Manager,17,195000
55,Male,PhD,Software Engineer Manager,17,190000
58,Male,PhD,Software Engineer Manager,17,200000
54,Male,PhD,Software Engineer Manager,17,195000
56,Male,PhD,Software Engineer Manager,17,195000
56,Male,PhD,Software Engineer Manager,17,195000
58,Male,PhD,Software Engineer Manager,17,195000
54,Male,PhD,Software Engineer Manager,17,195000
58,Male,PhD,Software Engineer Manager,17,200000
54,Male,PhD,Software Engineer Manager,17,195000
56,Male,PhD,Software Engineer Manager,17,195000
54,Male,PhD,Software Engineer Manager,17,195000
54,Male,PhD,Software Engineer Manager,17,195000
54,Male,PhD,Software Engineer Manager,17,195000
56,Male,PhD,Software Engineer Manager,17,195000
54,Male,PhD,Software Engineer Manager,17,195000
54,Male,PhD,Software Engineer Manager,17,195000
54,Male,PhD,Software Engineer Manager,17,195000
54,Male,PhD,Software Engineer Manager,17,195000
54,Male,PhD,Software Engineer Manager,17,195000
54,Male,PhD,Software Engineer Manager,17,195000
54,Male,PhD,Software Engineer Manager,17,195000
54,Male,PhD,Software Engineer Manager,17,195000
56,Male,PhD,Software Engineer Manager,17,195000
54,Male,PhD,Software Engineer Manager,17,195000
54,Male,PhD,Software Engineer Manager,17,195000
54,Male,PhD,Software Engineer Manager,17,195000
54,Male,PhD,Software Engineer Manager,17,195000
54,Male,PhD,Software Engineer Manager,17,195000
54,Male,PhD,Software Engineer Manager,17,195000
56,Male,PhD,Software Engineer Manager,17,195000
54,Male,PhD,Software Engineer Manager,17,195000
54,Male,PhD,Software Engineer Manager,17,195000
50,Male,PhD,Software Engineer Manager,17,195000
50,Male,PhD,Software Engineer Manager,17,195000
50,Male,PhD,Software Engineer Manager,17,195000
50,Male,PhD,Software Engineer Manager,17,195000
50,Male,PhD,Software Engineer Manager,17,195000
50,Male,PhD,Software Engineer Manager,17,195000
49,Female,PhD,Senior Project Engineer,17,195000
49,Female,PhD,Senior Project Engineer,17,195000
49,Female,PhD,Senior Project Engineer,17,195000
49,Female,PhD,Senior Project Engineer,17,195000
49,Female,PhD,Senior Project Engineer,17,195000
49,Female,PhD,Senior Project Engineer,17,195000
49,Female,PhD,Senior Project Engineer,17,195000
49,Female,PhD,Senior Project Engineer,17,195000
49,Female,PhD,Senior Project Engineer,17,195000
49,Male,PhD,Senior Project Engineer,17,195000
49,Male,PhD,Senior Project Engineer,17,195000
49,Male,PhD,Senior Project Engineer,17,195000
49,Male,PhD,Senior Project Engineer,17,195000
49,Male,PhD,Senior Project Engineer,17,195000
49,Male,PhD,Senior Project Engineer,17,195000
49,Male,PhD,Senior Project Engineer,17,195000
49,Male,PhD,Senior Project Engineer,17,195000
49,Male,PhD,Senior Project Engineer,17,195000
49,Male,PhD,Senior Project Engineer,17,195000
49,Male,PhD,Senior Project Engineer,17,195000
49,Male,PhD,Senior Project Engineer,17,195000
49,Male,PhD,Senior Project Engineer,17,195000
49,Male,PhD,Senior Project Engineer,17,195000
49,Male,PhD,Senior Project Engineer,17,195000
49,Male,PhD,Senior Project Engineer,17,195000
43,Male,Master's,Full Stack Engineer,17,155414
43,Male,Master's,Full Stack Engineer,17,155414
43,Male,Bachelor's,Full Stack Engineer,17,149198
40,Male,Master's,Software Engineer Manager,17,151670
40,Male,Master's,Software Engineer Manager,17,151670
40,Male,Master's,Software Engineer Manager,17,151670
40,Male,Master's,Software Engineer Manager,17,151670
44,Male,PhD,Data Scientist,17,168000
44,Male,PhD,Data Scientist,17,168000
44,Male,PhD,Data Scientist,17,168000
44,Male,PhD,Data Scientist,17,168000
44,Male,PhD,Data Scientist,17,168000
44,Male,PhD,Data Scientist,17,168000
44,Male,PhD,Data Scientist,17,168000
44,Male,PhD,Data Scientist,17,168000
43,Male,PhD,Data Scientist,17,179000
43,Female,PhD,Senior Product Designer,18,140000
46,Male,PhD,Senior Data Scientist,18,160000
46,Male,PhD,Senior Data Scientist,18,160000
44,Male,PhD,Software Engineer Manager,18,190000
57,Male,PhD,Software Engineer Manager,18,195000
60,Male,PhD,Software Engineer Manager,18,195000
53,Male,PhD,Software Engineer Manager,18,195000
54,Male,PhD,Software Engineer Manager,18,195000
56,Male,PhD,Software Engineer Manager,18,195000
54,Male,PhD,Software Engineer Manager,18,195000
52,Male,PhD,Software Engineer Manager,18,200000
57,Male,PhD,Software Engineer Manager,18,200000
54,Male,PhD,Software Engineer Manager,18,195000
56,Female,PhD,Software Engineer Manager,18,210000
55,Male,PhD,Software Engineer Manager,18,210000
55,Male,PhD,Software Engineer Manager,18,210000
55,Male,PhD,Software Engineer Manager,18,210000
55,Male,PhD,Software Engineer Manager,18,210000
55,Male,PhD,Software Engineer Manager,18,210000
55,Male,PhD,Software Engineer Manager,18,210000
55,Male,PhD,Software Engineer Manager,18,210000
50,Male,PhD,Senior Project Engineer,18,195000
50,Male,PhD,Senior Project Engineer,18,195000
50,Male,PhD,Senior Project Engineer,18,195000
48,Male,PhD,Software Engineer Manager,18,200000
50,Male,PhD,Senior Project Engineer,18,195000
50,Male,PhD,Senior Project Engineer,18,195000
48,Male,PhD,Director of Data Science,18,210000
48,Male,PhD,Director of Data Science,18,210000
48,Male,PhD,Director of Data Science,18,210000
48,Male,PhD,Director of Data Science,18,210000
48,Male,PhD,Director of Data Science,18,210000
48,Male,PhD,Director of Data Science,18,210000
48,Male,PhD,Director of Data Science,18,210000
42,Female,Bachelor's,Senior Software Engineer,18,148446
42,Female,Bachelor's,Senior Software Engineer,18,148446
44,Female,PhD,Software Engineer Manager,18,161621
44,Female,PhD,Software Engineer Manager,18,157872
44,Male,PhD,Director of Data Science,18,210000
48,Male,PhD,Director of Data Science,18,210000
48,Male,PhD,Director of Data Science,18,210000
48,Male,PhD,Director of Data Science,18,210000
48,Male,PhD,Director of Data Science,18,210000
48,Male,PhD,Director of Data Science,18,210000
48,Male,PhD,Director of Data Science,18,210000
44,Male,Master's,Senior Software Engineer,18,152168
44,Female,PhD,Software Engineer Manager,18,162454
46,Female,Bachelor's,Back end Developer,18,155795
46,Female,Bachelor's,Back end Developer,18,155795
44,Male,Master's,Senior Software Engineer,18,152168
44,Female,PhD,Software Engineer Manager,18,162454
46,Female,Bachelor's,Back end Developer,18,155795
46,Female,Bachelor's,Back end Developer,18,155795
44,Male,Master's,Senior Software Engineer,18,152168
44,Female,PhD,Software Engineer Manager,18,162454
42,Male,Bachelor's,Back end Developer,18,150901
43,Male,Bachelor's,Full Stack Engineer,18,152560
48,Male,PhD,Director of Data Science,18,210000
48,Male,PhD,Director of Data Science,18,210000
48,Male,PhD,Director of Data Science,18,210000
48,Male,PhD,Director of Data Science,18,210000
48,Male,PhD,Director of Data Science,18,210000
48,Male,PhD,Director of Data Science,18,210000
48,Male,PhD,Director of Data Science,18,210000
48,Male,PhD,Director of Data Science,18,210000
48,Male,PhD,Director of Data Science,18,210000
48,Male,PhD,Director of Data Science,18,210000
48,Male,PhD,Director of Data Science,18,210000
48,Male,PhD,Director of Data Science,18,210000
48,Male,PhD,Director of Data Science,18,210000
48,Male,PhD,Director of Data Science,18,210000
45,Male,PhD,Data Scientist,18,180000
45,Male,PhD,Data Scientist,18,180000
45,Male,PhD,Data Scientist,18,180000
45,Male,PhD,Data Scientist,18,180000
45,Male,PhD,Data Scientist,18,180000
45,Male,PhD,Data Scientist,18,180000
45,Male,PhD,Data Scientist,18,180000
45,Male,PhD,Data Scientist,18,180000
46,Male,PhD,Data Scientist,18,180000
46,Male,PhD,Data Scientist,18,180000
46,Male,PhD,Data Scientist,18,180000
